"term","frequency","density","occurrence"
"lzs",1,3.08742983815693e-06,4e-04
"disappeared",4,1.23497193526277e-05,0.0016
"msec",12,3.70491580578831e-05,0.0024
"acmk",1,3.08742983815693e-06,4e-04
"iddbqeandakbhriuiraiqajseaxgadxpxyryecwlvcuhonraaccdi",1,3.08742983815693e-06,4e-04
"scflwdxrsbtzstyu",1,3.08742983815693e-06,4e-04
"yyhj",1,3.08742983815693e-06,4e-04
"doperiodic",2,6.17485967631386e-06,4e-04
"findseqs",5,1.54371491907846e-05,0.0012
"flaginner",2,6.17485967631386e-06,4e-04
"flist",43,0.000132759483040748,0.0068
"flistfindstart",2,6.17485967631386e-06,4e-04
"forehead",3,9.26228951447078e-06,0.0012
"glyph",1,3.08742983815693e-06,4e-04
"iconup",3,9.26228951447078e-06,4e-04
"iddbqeanhcclwbttaravzuakdshpisuxprlitvwizuicxfjgcgvepy",1,3.08742983815693e-06,4e-04
"iteration",1,3.08742983815693e-06,4e-04
"kletnieks",4,1.23497193526277e-05,0.0016
"labelup",2,6.17485967631386e-06,4e-04
"microseconds",2,6.17485967631386e-06,8e-04
"mumbling",3,9.26228951447078e-06,0.0012
"opener",2,6.17485967631386e-06,8e-04
"piggy",3,9.26228951447078e-06,0.0012
"pseq",3,9.26228951447078e-06,4e-04
"qnwkrjgimfvrojcihicte",1,3.08742983815693e-06,4e-04
"slapping",2,6.17485967631386e-06,8e-04
"twr",1,3.08742983815693e-06,4e-04
"valdis",15,4.63114475723539e-05,0.0028
"xemacs",16,4.93988774105108e-05,0.0016
"ayy",1,3.08742983815693e-06,4e-04
"hfbypkhdmleq",1,3.08742983815693e-06,4e-04
"iddbqeanxzkbhriuiraqieajsef",1,3.08742983815693e-06,4e-04
"paccdzxl",1,3.08742983815693e-06,4e-04
"uacbpkjcdtzvdxc",1,3.08742983815693e-06,4e-04
"xru",1,3.08742983815693e-06,4e-04
"abe",1,3.08742983815693e-06,4e-04
"granularity",2,6.17485967631386e-06,8e-04
"wrapping",4,1.23497193526277e-05,0.0016
"pii",1,3.08742983815693e-06,4e-04
"fgbe",1,3.08742983815693e-06,4e-04
"gypxymprraajkwhrwmm",1,3.08742983815693e-06,4e-04
"iddbqeaqvkbhriuirakzrajucznj",1,3.08742983815693e-06,4e-04
"jlaqhdeeovbmzlsatqwcdgoz",1,3.08742983815693e-06,4e-04
"agile",18,5.55737370868247e-05,0.0068
"dive",8,2.46994387052554e-05,0.002
"eliminated",3,9.26228951447078e-06,0.0012
"messy",1,3.08742983815693e-06,4e-04
"panasas",69,0.000213032658832828,0.0104
"stabilizes",1,3.08742983815693e-06,4e-04
"underbrush",1,3.08742983815693e-06,4e-04
"backspace",4,1.23497193526277e-05,0.0016
"bindings",19,5.86611669249816e-05,0.006
"ebd",3,9.26228951447078e-06,0.0012
"integer",5,1.54371491907846e-05,0.002
"msgchange",17,5.24863072486678e-05,0.0028
"noshow",7,2.16120088670985e-05,0.0016
"prompt",15,4.63114475723539e-05,0.004
"regexp",4,1.23497193526277e-05,0.0016
"selecttypein",9,2.77868685434123e-05,0.002
"thiswith",2,6.17485967631386e-06,8e-04
"blackcomb",5,1.54371491907846e-05,0.002
"msgid",28,8.6448035468394e-05,0.0048
"numeric",2,6.17485967631386e-06,8e-04
"showwhat",1,3.08742983815693e-06,4e-04
"vaa",2,6.17485967631386e-06,8e-04
"corrupting",1,3.08742983815693e-06,4e-04
"knowlwedge",1,3.08742983815693e-06,4e-04
"abort",1,3.08742983815693e-06,4e-04
"amending",1,3.08742983815693e-06,4e-04
"append",1,3.08742983815693e-06,4e-04
"bindtags",1,3.08742983815693e-06,4e-04
"bugged",1,3.08742983815693e-06,4e-04
"completeness",2,6.17485967631386e-06,8e-04
"highlighting",14,4.3224017734197e-05,0.0036
"irritants",1,3.08742983815693e-06,4e-04
"keybinding",1,3.08742983815693e-06,4e-04
"llength",1,3.08742983815693e-06,4e-04
"mains",1,3.08742983815693e-06,4e-04
"mhseqexpand",11,3.39617282197262e-05,0.0028
"minus",1,3.08742983815693e-06,4e-04
"mmm",3,9.26228951447078e-06,0.0012
"msgshow",11,3.39617282197262e-05,0.0016
"nnn",3,9.26228951447078e-06,4e-04
"prev",5,1.54371491907846e-05,0.002
"reverted",3,9.26228951447078e-06,0.0012
"rseq",4,1.23497193526277e-05,0.0016
"selectbackspace",4,1.23497193526277e-05,4e-04
"selectclear",1,3.08742983815693e-06,4e-04
"selectcomplete",3,9.26228951447078e-06,4e-04
"selectprev",2,6.17485967631386e-06,4e-04
"selectreturn",4,1.23497193526277e-05,4e-04
"selecttoggle",2,6.17485967631386e-06,4e-04
"solves",5,1.54371491907846e-05,0.002
"tab",8,2.46994387052554e-05,0.0016
"toggle",9,2.77868685434123e-05,8e-04
"bbbhulqssquadacdgdhi",1,3.08742983815693e-06,4e-04
"egbmichyknvjhsuqfs",1,3.08742983815693e-06,4e-04
"gxds",1,3.08742983815693e-06,4e-04
"iddbqebnyqkbhriuiralbajzjeqtq",1,3.08742983815693e-06,4e-04
"poke",5,1.54371491907846e-05,0.002
"rok",1,3.08742983815693e-06,4e-04
"stabilized",1,3.08742983815693e-06,4e-04
"lreplace",3,9.26228951447078e-06,0.0012
"lsearch",4,1.23497193526277e-05,0.0016
"mhprofile",14,4.3224017734197e-05,0.0028
"rereads",5,1.54371491907846e-05,0.002
"verified",6,1.85245790289416e-05,0.0024
"weed",3,9.26228951447078e-06,0.0012
"fingerprints",1,3.08742983815693e-06,4e-04
"iddbqebopkbhriuiraqbbajuhmwlotbssgjdwcmulrvdegcfeno",1,3.08742983815693e-06,4e-04
"mhreadseqs",8,2.46994387052554e-05,0.0024
"ohnblg",1,3.08742983815693e-06,4e-04
"reread",1,3.08742983815693e-06,4e-04
"sequenceupdate",3,9.26228951447078e-06,8e-04
"showsequences",18,5.55737370868247e-05,0.0036
"unfwmlqoasidza",1,3.08742983815693e-06,4e-04
"cur",18,5.55737370868247e-05,0.0044
"epecdygkxmxvgccdadm",1,3.08742983815693e-06,4e-04
"hdvwmkrlgjnlubm",1,3.08742983815693e-06,4e-04
"iddbqebpulkbhriuiraqcdajkbyatjwlyrm",1,3.08742983815693e-06,4e-04
"msgids",12,3.70491580578831e-05,0.0028
"optional",23,7.10108862776093e-05,0.0068
"rde",1,3.08742983815693e-06,4e-04
"showsequence",2,6.17485967631386e-06,8e-04
"caches",7,2.16120088670985e-05,0.0024
"nocomplain",1,3.08742983815693e-06,4e-04
"stat",4,1.23497193526277e-05,0.0016
"unsorted",3,9.26228951447078e-06,0.0012
"dmpuav",1,3.08742983815693e-06,4e-04
"gihc",1,3.08742983815693e-06,4e-04
"iddbqebsokbhriuirarnlakcedkkxypsdtrcpsgtemgzhbgcfeqy",1,3.08742983815693e-06,4e-04
"mtime",2,6.17485967631386e-06,8e-04
"vnjn",1,3.08742983815693e-06,4e-04
"wxvl",1,3.08742983815693e-06,4e-04
"conditional",2,6.17485967631386e-06,8e-04
"gettimeofday",1,3.08742983815693e-06,4e-04
"microsecond",1,3.08742983815693e-06,4e-04
"modifying",6,1.85245790289416e-05,0.0024
"timer",2,6.17485967631386e-06,8e-04
"augmenting",2,6.17485967631386e-06,8e-04
"finer",2,6.17485967631386e-06,8e-04
"iddbqebijokbhriuirapbeajxbcpckpvwzwh",1,3.08742983815693e-06,4e-04
"inmgowtsrzajohhpna",1,3.08742983815693e-06,4e-04
"performancewise",2,6.17485967631386e-06,8e-04
"sapx",1,3.08742983815693e-06,4e-04
"ukcgrmcmqcfcnn",1,3.08742983815693e-06,4e-04
"dabble",1,3.08742983815693e-06,4e-04
"generalized",1,3.08742983815693e-06,4e-04
"bddfa",3,9.26228951447078e-06,0.0012
"clemens",13,4.01365878960401e-05,0.0024
"dwf",6,1.85245790289416e-05,0.002
"keyserver",11,3.39617282197262e-05,0.0024
"mdt",10,3.08742983815693e-05,0.0024
"punching",6,1.85245790289416e-05,0.0024
"reg",21,6.48360266012955e-05,0.0032
"atomic",1,3.08742983815693e-06,4e-04
"dustbin",1,3.08742983815693e-06,4e-04
"frommholz",3,9.26228951447078e-06,4e-04
"homepage",2,6.17485967631386e-06,8e-04
"ingo",3,9.26228951447078e-06,4e-04
"bdd",3,9.26228951447078e-06,0.0012
"whi",3,9.26228951447078e-06,0.0012
"byte",4,1.23497193526277e-05,0.0016
"ere",1,3.08742983815693e-06,4e-04
"goof",1,3.08742983815693e-06,4e-04
"hangs",2,6.17485967631386e-06,8e-04
"ignoranat",1,3.08742983815693e-06,4e-04
"keyring",2,6.17485967631386e-06,8e-04
"newlines",1,3.08742983815693e-06,4e-04
"pgpwww",1,3.08742983815693e-06,4e-04
"poin",1,3.08742983815693e-06,4e-04
"popupbox",1,3.08742983815693e-06,4e-04
"strucutre",1,3.08742983815693e-06,4e-04
"subtlty",1,3.08742983815693e-06,4e-04
"whitespace",6,1.85245790289416e-05,0.0012
"bgspool",1,3.08742983815693e-06,4e-04
"presorting",3,9.26228951447078e-06,0.0012
"rcvstore",12,3.70491580578831e-05,0.0024
"siva",2,6.17485967631386e-06,8e-04
"spool",13,4.01365878960401e-05,0.0024
"booze",1,3.08742983815693e-06,4e-04
"conforming",6,1.85245790289416e-05,0.0024
"doriaswamy",1,3.08742983815693e-06,4e-04
"ffenzsjroiratvlajdqnjwxkrcwpclw",1,3.08742983815693e-06,4e-04
"iddbqed",3,9.26228951447078e-06,0.0012
"lotsa",1,3.08742983815693e-06,4e-04
"magically",1,3.08742983815693e-06,4e-04
"smcuvjacfcf",1,3.08742983815693e-06,4e-04
"tcsfzzucvnlrvsegufubzu",1,3.08742983815693e-06,4e-04
"baartman",12,3.70491580578831e-05,0.0036
"lin",2,6.17485967631386e-06,8e-04
"sorting",14,4.3224017734197e-05,0.0044
"triumf",2,6.17485967631386e-06,8e-04
"compliant",6,1.85245790289416e-05,0.0024
"gotcha",1,3.08742983815693e-06,4e-04
"indices",7,2.16120088670985e-05,0.002
"ksh",2,6.17485967631386e-06,8e-04
"sortm",13,4.01365878960401e-05,0.0032
"jmorzins",2,6.17485967631386e-06,8e-04
"morzinski",2,6.17485967631386e-06,8e-04
"recurse",10,3.08742983815693e-05,0.0024
"sysadm",1,3.08742983815693e-06,4e-04
"winder",4,1.23497193526277e-05,8e-04
"safeguard",6,1.85245790289416e-05,0.002
"xmhcache",9,2.77868685434123e-05,0.0024
"backticks",1,3.08742983815693e-06,4e-04
"pathologically",1,3.08742983815693e-06,4e-04
"mhpath",5,1.54371491907846e-05,0.0012
"regenerate",2,6.17485967631386e-06,8e-04
"delmsgs",2,6.17485967631386e-06,8e-04
"ftoccommit",2,6.17485967631386e-06,8e-04
"ftocunmarkinner",4,1.23497193526277e-05,8e-04
"lineno",8,2.46994387052554e-05,0.0016
"nummsgs",2,6.17485967631386e-06,8e-04
"berlage",1,3.08742983815693e-06,4e-04
"cdt",6,1.85245790289416e-05,0.002
"devore",11,3.39617282197262e-05,0.0044
"iddbqefzyenzsjroiralxqajsgdkaxbxbbgzzvdsakxuiqcdgpj",1,3.08742983815693e-06,4e-04
"jic",1,3.08742983815693e-06,4e-04
"keyboards",6,1.85245790289416e-05,0.0016
"lusers",1,3.08742983815693e-06,4e-04
"martijn",1,3.08742983815693e-06,4e-04
"nuisance",3,9.26228951447078e-06,0.0012
"rfa",1,3.08742983815693e-06,4e-04
"sjufuutkazxbjyoxa",1,3.08742983815693e-06,4e-04
"ahh",8,2.46994387052554e-05,0.0032
"claw",8,2.46994387052554e-05,0.0016
"escorted",4,1.23497193526277e-05,0.0016
"foeman",3,9.26228951447078e-06,0.0012
"kanga",8,2.46994387052554e-05,0.0016
"metallic",3,9.26228951447078e-06,0.0012
"noglider",3,9.26228951447078e-06,0.0012
"oscillate",3,9.26228951447078e-06,0.0012
"reingold",5,1.54371491907846e-05,0.002
"sonatas",3,9.26228951447078e-06,0.0012
"magnet",3,9.26228951447078e-06,0.0012
"soliciting",2,6.17485967631386e-06,8e-04
"transfusions",2,6.17485967631386e-06,8e-04
"absurdly",1,3.08742983815693e-06,4e-04
"displayed",8,2.46994387052554e-05,0.0032
"gratis",5,1.54371491907846e-05,0.002
"negligence",1,3.08742983815693e-06,4e-04
"datefield",1,3.08742983815693e-06,4e-04
"drafts",2,6.17485967631386e-06,4e-04
"esnet",3,9.26228951447078e-06,0.0012
"glim",1,3.08742983815693e-06,4e-04
"glimpse",2,6.17485967631386e-06,4e-04
"haldevore",7,2.16120088670985e-05,0.0028
"oberman",11,3.39617282197262e-05,0.002
"swasort",1,3.08742983815693e-06,4e-04
"tcsh",1,3.08742983815693e-06,4e-04
"tidying",1,3.08742983815693e-06,4e-04
"bst",1,3.08742983815693e-06,4e-04
"eudora",1,3.08742983815693e-06,4e-04
"routinely",3,9.26228951447078e-06,0.0012
"tunneled",2,6.17485967631386e-06,8e-04
"winxp",1,3.08742983815693e-06,4e-04
"xwindows",1,3.08742983815693e-06,4e-04
"fol",1,3.08742983815693e-06,4e-04
"rescans",2,6.17485967631386e-06,8e-04
"automagism",2,6.17485967631386e-06,8e-04
"cnhg",1,3.08742983815693e-06,4e-04
"eqnmjmdqnowcelrko",1,3.08742983815693e-06,4e-04
"hvhdtcqzbboyeuk",1,3.08742983815693e-06,4e-04
"iddbqefnoenzsjroiraketajwlbcohlx",1,3.08742983815693e-06,4e-04
"rescan",2,6.17485967631386e-06,8e-04
"wfxc",1,3.08742983815693e-06,4e-04
"overwritten",4,1.23497193526277e-05,0.0016
"darkslategray",1,3.08742983815693e-06,4e-04
"insance",1,3.08742983815693e-06,4e-04
"nicer",5,1.54371491907846e-05,0.002
"nod",2,6.17485967631386e-06,8e-04
"priv",3,9.26228951447078e-06,0.0012
"waldner",4,1.23497193526277e-05,8e-04
"appliance",1,3.08742983815693e-06,4e-04
"vncserver",1,3.08742983815693e-06,4e-04
"vncviewer",3,9.26228951447078e-06,0.0012
"decrypted",3,9.26228951447078e-06,0.0012
"decrypting",3,9.26228951447078e-06,0.0012
"habitrail",3,9.26228951447078e-06,0.0012
"hacksaw",11,3.39617282197262e-05,0.002
"kbfvd",2,6.17485967631386e-06,8e-04
"manifests",3,9.26228951447078e-06,0.0012
"privatecircus",2,6.17485967631386e-06,8e-04
"smp",25,7.71857459539232e-05,0.0052
"tty",6,1.85245790289416e-05,0.0016
"paa",1,3.08742983815693e-06,4e-04
"xterm",7,2.16120088670985e-05,0.0028
"borkedness",2,6.17485967631386e-06,8e-04
"codepath",1,3.08742983815693e-06,4e-04
"hosed",2,6.17485967631386e-06,8e-04
"hqcpirzrsxfvaqbe",1,3.08742983815693e-06,4e-04
"iddbqefcclwbttarapkakd",1,3.08742983815693e-06,4e-04
"lxe",1,3.08742983815693e-06,4e-04
"maqmy",1,3.08742983815693e-06,4e-04
"ptodpgdcdorebwjqvakfmdgccdrsa",1,3.08742983815693e-06,4e-04
"ttfn",1,3.08742983815693e-06,4e-04
"cosgrove",1,3.08742983815693e-06,4e-04
"dccc",2,6.17485967631386e-06,4e-04
"des",3,9.26228951447078e-06,0.0012
"doink",3,9.26228951447078e-06,4e-04
"feab",1,3.08742983815693e-06,4e-04
"gpgautoextract",1,3.08742983815693e-06,4e-04
"gpgcacheids",1,3.08742983815693e-06,4e-04
"gpgchoosekey",1,3.08742983815693e-06,4e-04
"gpgcipheralgo",1,3.08742983815693e-06,4e-04
"gpgciphermods",1,3.08742983815693e-06,4e-04
"gpgcomment",1,3.08742983815693e-06,4e-04
"gpgcompressalgo",1,3.08742983815693e-06,4e-04
"gpgdigestalgo",1,3.08742983815693e-06,4e-04
"gpgdigestmods",1,3.08742983815693e-06,4e-04
"gpghkpkeyserverurl",1,3.08742983815693e-06,4e-04
"gpgkeyothermethod",1,3.08742983815693e-06,4e-04
"gpgkeyquerymethod",1,3.08742983815693e-06,4e-04
"gpgkeyserver",1,3.08742983815693e-06,4e-04
"gpgkeyserverurl",1,3.08742983815693e-06,4e-04
"gpgminmatch",1,3.08742983815693e-06,4e-04
"gpgmodulepath",1,3.08742983815693e-06,4e-04
"gpgpgpcompatibility",1,3.08742983815693e-06,4e-04
"gpgpubkeymods",1,3.08742983815693e-06,4e-04
"gpgrfc",1,3.08742983815693e-06,4e-04
"gpgruntwice",1,3.08742983815693e-06,4e-04
"gpgshortmessages",1,3.08742983815693e-06,4e-04
"gpgshowinline",1,3.08742983815693e-06,4e-04
"hkp",1,3.08742983815693e-06,4e-04
"htbin",1,3.08742983815693e-06,4e-04
"kevinc",2,6.17485967631386e-06,4e-04
"pks",1,3.08742983815693e-06,4e-04
"skipjack",1,3.08742983815693e-06,4e-04
"swiss",3,9.26228951447078e-06,8e-04
"tiger",1,3.08742983815693e-06,4e-04
"xxxxxxx",2,6.17485967631386e-06,4e-04
"xxxxxxxxx",1,3.08742983815693e-06,4e-04
"denoted",3,9.26228951447078e-06,0.0012
"flashing",2,6.17485967631386e-06,8e-04
"inserts",8,2.46994387052554e-05,0.0028
"repl",2,6.17485967631386e-06,8e-04
"snarf",2,6.17485967631386e-06,8e-04
"twm",3,9.26228951447078e-06,0.0012
"unexplicable",2,6.17485967631386e-06,8e-04
"michaelson",1,3.08742983815693e-06,4e-04
"intermediate",3,9.26228951447078e-06,0.0012
"reverting",1,3.08742983815693e-06,4e-04
"xaa",1,3.08742983815693e-06,4e-04
"spawned",5,1.54371491907846e-05,0.002
"undo",7,2.16120088670985e-05,0.0024
"autocomplete",4,1.23497193526277e-05,0.0016
"nugent",8,2.46994387052554e-05,0.0028
"dimebox",5,1.54371491907846e-05,0.002
"implicitly",2,6.17485967631386e-06,8e-04
"selects",3,9.26228951447078e-06,0.0012
"uncomitted",2,6.17485967631386e-06,8e-04
"undoes",2,6.17485967631386e-06,8e-04
"xmh",2,6.17485967631386e-06,8e-04
"codebase",6,1.85245790289416e-05,0.0024
"gdquf",1,3.08742983815693e-06,4e-04
"hobbit",2,6.17485967631386e-06,8e-04
"linuxworks",7,2.16120088670985e-05,0.002
"nospam",2,6.17485967631386e-06,8e-04
"aussie",2,6.17485967631386e-06,8e-04
"downunder",2,6.17485967631386e-06,8e-04
"droughts",2,6.17485967631386e-06,8e-04
"nino",2,6.17485967631386e-06,8e-04
"queensland",3,9.26228951447078e-06,0.0012
"navigating",1,3.08742983815693e-06,4e-04
"nested",4,1.23497193526277e-05,0.0012
"clicked",4,1.23497193526277e-05,0.0016
"configurable",2,6.17485967631386e-06,8e-04
"settable",1,3.08742983815693e-06,4e-04
"confessed",3,9.26228951447078e-06,0.0012
"subvert",2,6.17485967631386e-06,8e-04
"unify",3,9.26228951447078e-06,0.0012
"gnomecore",3,9.26228951447078e-06,0.0012
"gdvo",1,3.08742983815693e-06,4e-04
"gent",2,6.17485967631386e-06,8e-04
"labels",8,2.46994387052554e-05,0.002
"ref",5,1.54371491907846e-05,0.0016
"refile",1,3.08742983815693e-06,4e-04
"amplification",2,6.17485967631386e-06,8e-04
"muttering",2,6.17485967631386e-06,8e-04
"nedit",2,6.17485967631386e-06,8e-04
"oddballs",2,6.17485967631386e-06,8e-04
"pasted",11,3.39617282197262e-05,0.002
"astrophsics",1,3.08742983815693e-06,4e-04
"cfa",1,3.08742983815693e-06,4e-04
"mops",2,6.17485967631386e-06,4e-04
"mycomps",2,6.17485967631386e-06,8e-04
"noedit",1,3.08742983815693e-06,4e-04
"nowhatnowproc",2,6.17485967631386e-06,8e-04
"seditsend",1,3.08742983815693e-06,4e-04
"smithsonian",1,3.08742983815693e-06,4e-04
"spamcomps",1,3.08742983815693e-06,4e-04
"wendy",9,2.77868685434123e-05,8e-04
"tktcl",2,6.17485967631386e-06,8e-04
"workstation",2,6.17485967631386e-06,8e-04
"alspach",1,3.08742983815693e-06,4e-04
"blend",1,3.08742983815693e-06,4e-04
"customized",1,3.08742983815693e-06,4e-04
"maple",1,3.08742983815693e-06,4e-04
"relying",4,1.23497193526277e-05,0.0016
"xclipboard",1,3.08742983815693e-06,4e-04
"args",16,4.93988774105108e-05,0.0024
"ctype",5,1.54371491907846e-05,0.0016
"distcomps",1,3.08742983815693e-06,4e-04
"distsetup",1,3.08742983815693e-06,4e-04
"err",17,5.24863072486678e-05,0.0028
"mhannosetup",1,3.08742983815693e-06,4e-04
"mhexec",1,3.08742983815693e-06,4e-04
"msgok",1,3.08742983815693e-06,4e-04
"resynced",1,3.08742983815693e-06,4e-04
"silently",7,2.16120088670985e-05,0.002
"clipboard",10,3.08742983815693e-05,0.0024
"toolkits",3,9.26228951447078e-06,0.0012
"documention",2,6.17485967631386e-06,8e-04
"myincerrors",1,3.08742983815693e-06,4e-04
"presort",3,9.26228951447078e-06,0.0012
"transfered",1,3.08742983815693e-06,4e-04
"inscription",1,3.08742983815693e-06,4e-04
"customisation",1,3.08742983815693e-06,4e-04
"customise",1,3.08742983815693e-06,4e-04
"templates",4,1.23497193526277e-05,0.0012
"ewnojlrvgjpuwvnqccckmt",1,3.08742983815693e-06,4e-04
"iddbqeikbhriuiraiurajanuuwqn",1,3.08742983815693e-06,4e-04
"kgdyoaqpbedfonyxg",1,3.08742983815693e-06,4e-04
"lclg",1,3.08742983815693e-06,4e-04
"adjustdisplay",4,1.23497193526277e-05,0.0016
"findmsg",8,2.46994387052554e-05,0.0016
"fops",14,4.3224017734197e-05,0.0024
"maxmsg",4,1.23497193526277e-05,0.0016
"minline",8,2.46994387052554e-05,0.0016
"minmsg",5,1.54371491907846e-05,0.0016
"presortfinish",10,3.08742983815693e-05,0.0024
"scanfolder",15,4.63114475723539e-05,0.0016
"shownew",4,1.23497193526277e-05,0.0016
"tkbuttonup",8,2.46994387052554e-05,0.0016
"uplevel",8,2.46994387052554e-05,0.0016
"halloechen",2,6.17485967631386e-06,8e-04
"saxon",8,2.46994387052554e-05,4e-04
"torsten",2,6.17485967631386e-06,8e-04
"tschoe",2,6.17485967631386e-06,8e-04
"dienstag",1,3.08742983815693e-06,4e-04
"noewsgroup",1,3.08742983815693e-06,4e-04
"schrieben",1,3.08742983815693e-06,4e-04
"sie",1,3.08742983815693e-06,4e-04
"abit",2,6.17485967631386e-06,8e-04
"errata",7,2.16120088670985e-05,0.0028
"iki",16,4.93988774105108e-05,0.0064
"ille",14,4.3224017734197e-05,0.0056
"opensound",2,6.17485967631386e-06,8e-04
"skytta",14,4.3224017734197e-05,0.0056
"skyttä",16,4.93988774105108e-05,0.0056
"thii",2,6.17485967631386e-06,8e-04
"alsasound",10,3.08742983815693e-05,0.0028
"amplifier",1,3.08742983815693e-06,4e-04
"digial",1,3.08742983815693e-06,4e-04
"dolby",1,3.08742983815693e-06,4e-04
"halted",2,6.17485967631386e-06,8e-04
"logged",6,1.85245790289416e-05,0.0024
"perms",2,6.17485967631386e-06,8e-04
"libasound",8,2.46994387052554e-05,0.0024
"libglcore",2,6.17485967631386e-06,8e-04
"radeon",2,6.17485967631386e-06,8e-04
"argh",4,1.23497193526277e-05,0.0016
"silence",7,2.16120088670985e-05,0.0024
"alphabetically",3,9.26228951447078e-06,0.0012
"pcm",7,2.16120088670985e-05,0.0016
"emu",9,2.77868685434123e-05,0.0012
"lih",7,2.16120088670985e-05,0.002
"mandatory",2,6.17485967631386e-06,8e-04
"multiples",7,2.16120088670985e-05,0.002
"subwoofer",6,1.85245790289416e-05,0.0016
"unresponsive",6,1.85245790289416e-05,0.0024
"alsactl",10,3.08742983815693e-05,0.0016
"adsp",3,9.26228951447078e-06,8e-04
"amidi",3,9.26228951447078e-06,8e-04
"beginned",1,3.08742983815693e-06,4e-04
"beginner",3,9.26228951447078e-06,0.0012
"buildidr",1,3.08742983815693e-06,4e-04
"buildrequire",2,6.17485967631386e-06,8e-04
"buildrequires",7,2.16120088670985e-05,0.0028
"danielpavel",1,3.08742983815693e-06,4e-04
"depmod",6,1.85245790289416e-05,0.0012
"googled",2,6.17485967631386e-06,8e-04
"interp",1,3.08742983815693e-06,4e-04
"isapnp",8,2.46994387052554e-05,0.0012
"kernsrc",8,2.46994387052554e-05,8e-04
"makefile",19,5.86611669249816e-05,0.0044
"myrealbox",1,3.08742983815693e-06,4e-04
"pnp",3,9.26228951447078e-06,8e-04
"postun",2,6.17485967631386e-06,8e-04
"sbin",9,2.77868685434123e-05,0.0012
"snipped",3,9.26228951447078e-06,0.0012
"sysconfdir",3,9.26228951447078e-06,8e-04
"tresspassing",2,6.17485967631386e-06,8e-04
"uname",11,3.39617282197262e-05,0.0028
"unpackaged",8,2.46994387052554e-05,0.0016
"withisapnp",3,9.26228951447078e-06,4e-04
"withoss",3,9.26228951447078e-06,4e-04
"errr",4,1.23497193526277e-05,0.0016
"excluding",2,6.17485967631386e-06,8e-04
"snapshot",3,9.26228951447078e-06,8e-04
"terminate",5,1.54371491907846e-05,0.0016
"sitations",1,3.08742983815693e-06,4e-04
"lebowsky",2,6.17485967631386e-06,8e-04
"alias",19,5.86611669249816e-05,0.002
"allegro",3,9.26228951447078e-06,4e-04
